ID	Description	geneID	status	celltype	Tissue	dataset	Dataset name
GO:0045332	phospholipid translocation	ABCC1/ATP8A1/XKR6/ATP10A/ATP9B/ATP11B/ABCA7/ATP11A/ATP11C/ANO6/ABCA1	Up	C7_CD8_Tex_TCF7	Lymph node	GSE171668_LymphNode	Delorey TM et al. (Lymph node)
GO:0034204	lipid translocation	ABCC1/ATP8A1/XKR6/ATP10A/ATP9B/ATP11B/ABCA7/ATP11A/ATP11C/ANO6/ABCA1	Up	C7_CD8_Tex_TCF7	Lymph node	GSE171668_LymphNode	Delorey TM et al. (Lymph node)
GO:0097035	regulation of membrane lipid distribution	ABCC1/ATP8A1/XKR6/ATP10A/ATP9B/ATP11B/ABCA7/ATP11A/ATP11C/ANO6/ABCA1	Up	C7_CD8_Tex_TCF7	Lymph node	GSE171668_LymphNode	Delorey TM et al. (Lymph node)
GO:0010878	cholesterol storage	TTC39B/PPARD/SOAT1/NPC1/SREBF2/ABCA1	Up	C7_CD8_Tex_TCF7	Lymph node	GSE171668_LymphNode	Delorey TM et al. (Lymph node)
GO:0006650	glycerophospholipid metabolic process	PLCG2/ATM/INPP4B/PIP4K2A/SERINC5/PIK3CD/SMG1/PI4KA/PAFAH1B1/ITPKB/INPP4A/OSBPL8/INPP5D/PIK3CB/MTMR3/DGKA/AGPAT3/PTEN/PIK3CA/PIKFYVE/PLCB1/GPCPD1/SACM1L/EFR3A/PIP5K1A/MTM1/INPP5A/LPGAT1	Up	C7_CD8_Tex_TCF7	Lymph node	GSE171668_LymphNode	Delorey TM et al. (Lymph node)
GO:0019216	regulation of lipid metabolic process	PLCG2/PDE3B/ZBTB20/OGT/RNF213/NCOA2/FBXW7/RPTOR/SORL1/AMBRA1/TBL1XR1/CRTC3/STAT5B/PIBF1/IGF1R/WASHC1/PRKCE/KAT2B/UBR4/MTMR3/PRKAG2/TTC39B/ABCA7/RORA/DCAF5/PPARD/NFKB1/SREBF2/ELOVL5/ABCD2/LPGAT1	Up	C7_CD8_Tex_TCF7	Lymph node	GSE171668_LymphNode	Delorey TM et al. (Lymph node)
GO:0015914	phospholipid transport	PITPNC1/ABCC1/ATP8A1/XKR6/ATP10A/OSBPL8/ATP9B/ATP11B/ABCA7/ATP11A/ATP11C/ANO6/ABCA1	Up	C7_CD8_Tex_TCF7	Lymph node	GSE171668_LymphNode	Delorey TM et al. (Lymph node)
GO:0045017	glycerolipid biosynthetic process	PLCG2/ATM/INPP4B/PIP4K2A/PIK3CD/SMG1/FBXW7/PI4KA/ITPKB/INPP4A/INPP5D/PIK3CB/MTMR3/DGKA/AGPAT3/PTEN/PIK3CA/PIKFYVE/SACM1L/EFR3A/PIP5K1A/MTM1/LPIN2/LPGAT1	Up	C7_CD8_Tex_TCF7	Lymph node	GSE171668_LymphNode	Delorey TM et al. (Lymph node)
GO:0019915	lipid storage	RNF213/FBXW7/FTO/OSBPL8/STAT5B/TTC39B/PPARD/NFKB1/SOAT1/NPC1/SREBF2/ABCA1	Up	C7_CD8_Tex_TCF7	Lymph node	GSE171668_LymphNode	Delorey TM et al. (Lymph node)
GO:0046474	glycerophospholipid biosynthetic process	PLCG2/ATM/INPP4B/PIP4K2A/PIK3CD/SMG1/PI4KA/ITPKB/INPP4A/INPP5D/PIK3CB/MTMR3/DGKA/AGPAT3/PTEN/PIK3CA/PIKFYVE/SACM1L/EFR3A/PIP5K1A/MTM1	Up	C7_CD8_Tex_TCF7	Lymph node	GSE171668_LymphNode	Delorey TM et al. (Lymph node)
GO:0046839	phospholipid dephosphorylation	INPP4B/INPP5D/MTMR3/PTEN/SACM1L/MTM1/INPP5A	Up	C7_CD8_Tex_TCF7	Lymph node	GSE171668_LymphNode	Delorey TM et al. (Lymph node)
GO:0008654	phospholipid biosynthetic process	PLCG2/ATM/INPP4B/PIP4K2A/SERINC5/PIK3CD/SMG1/PI4KA/ITPKB/INPP4A/INPP5D/SGMS1/PIK3CB/MTMR3/DGKA/AGPAT3/PTEN/PIK3CA/PIKFYVE/SACM1L/EFR3A/PIP5K1A/MTM1/LPGAT1	Up	C7_CD8_Tex_TCF7	Lymph node	GSE171668_LymphNode	Delorey TM et al. (Lymph node)
GO:0034204	lipid translocation	XKR6/ABCC1/ATP9B/ABCA1/ATP8A1/ATP11B/ATP11C/ABCG1/ATP8B1/ANO6/ABCA7/VMP1	Up	C2_B_Follicular_CD22	Lymph node	GSE171668_LymphNode	Delorey TM et al. (Lymph node)
GO:0046474	glycerophospholipid biosynthetic process	PLCG2/ATM/INPP5D/PIP4K2A/SMG1/PIK3CD/PIKFYVE/PI4KA/UVRAG/TTC7A/PTEN/EFR3A/MTMR3/PIK3C2B/PIK3CB/PIP5K1A/MTM1/PIK3CA/DGKD/PIGL/AGPAT3/FIG4/PIP5K1B/PIK3C2A/LCLAT1/ITPKB	Up	C2_B_Follicular_CD22	Lymph node	GSE171668_LymphNode	Delorey TM et al. (Lymph node)
GO:0045332	phospholipid translocation	XKR6/ABCC1/ATP9B/ABCA1/ATP8A1/ATP11B/ATP11C/ATP8B1/ANO6/ABCA7/VMP1	Up	C2_B_Follicular_CD22	Lymph node	GSE171668_LymphNode	Delorey TM et al. (Lymph node)
GO:0097035	regulation of membrane lipid distribution	XKR6/ABCC1/ATP9B/ABCA1/ATP8A1/ATP11B/ATP11C/ABCG1/ATP8B1/ANO6/ABCA7/VMP1	Up	C2_B_Follicular_CD22	Lymph node	GSE171668_LymphNode	Delorey TM et al. (Lymph node)
GO:0008654	phospholipid biosynthetic process	PLCG2/ATM/INPP5D/PIP4K2A/SMG1/PIK3CD/PIKFYVE/SGMS1/PI4KA/UVRAG/TTC7A/PTEN/SPTLC2/EFR3A/MTMR3/PIK3C2B/PIK3CB/PIP5K1A/MTM1/PIK3CA/DGKD/PIGL/AGPAT3/FIG4/PIP5K1B/PIK3C2A/SAMD8/LCLAT1/ITPKB	Up	C2_B_Follicular_CD22	Lymph node	GSE171668_LymphNode	Delorey TM et al. (Lymph node)
GO:0006650	glycerophospholipid metabolic process	PLCG2/ATM/OSBPL10/INPP5D/PIP4K2A/SMG1/PIK3CD/PAFAH1B1/PIKFYVE/PI4KA/UVRAG/TTC7A/GPCPD1/PTEN/INPP5A/EFR3A/MTMR3/PIK3C2B/PIK3CB/PIP5K1A/MTM1/OSBPL8/PIK3CA/DGKD/PIGL/AGPAT3/FIG4/PIP5K1B/PIK3C2A/LCLAT1/ITPKB	Up	C2_B_Follicular_CD22	Lymph node	GSE171668_LymphNode	Delorey TM et al. (Lymph node)
GO:0045017	glycerolipid biosynthetic process	PLCG2/ATM/INPP5D/PIP4K2A/SMG1/PIK3CD/FBXW7/PIKFYVE/PI4KA/UVRAG/TTC7A/PTEN/EFR3A/MTMR3/PIK3C2B/PIK3CB/PIP5K1A/MTM1/PIK3CA/DGKD/PIGL/AGPAT3/FIG4/PIP5K1B/PIK3C2A/LCLAT1/ITPKB	Up	C2_B_Follicular_CD22	Lymph node	GSE171668_LymphNode	Delorey TM et al. (Lymph node)
GO:0015914	phospholipid transport	OSBPL10/XKR6/ABCC1/ATP9B/ABCA1/ATP8A1/ATP11B/ATP11C/OSBPL8/ABCG1/ATP8B1/ANO6/ABCA7/VMP1	Up	C2_B_Follicular_CD22	Lymph node	GSE171668_LymphNode	Delorey TM et al. (Lymph node)
GO:0006644	phospholipid metabolic process	PLCG2/ATM/OSBPL10/INPP5D/PIP4K2A/SMG1/PIK3CD/PAFAH1B1/PIKFYVE/SGMS1/PI4KA/UVRAG/TTC7A/GPCPD1/PTEN/SGPP1/SPTLC2/INPP5A/EFR3A/MTMR3/PIK3C2B/PIK3CB/PIP5K1A/MTM1/OSBPL8/PIK3CA/DGKD/PIGL/AGPAT3/FIG4/PIP5K1B/PIK3C2A/SAMD8/LCLAT1/ITPKB	Up	C2_B_Follicular_CD22	Lymph node	GSE171668_LymphNode	Delorey TM et al. (Lymph node)
GO:0045332	phospholipid translocation	ATP10A/ATP11B/ATP8A1/XKR6/ABCC1/ATP9B/VMP1	Up	C9_CD4_Treg_CD52	Lymph node	GSE171668_LymphNode	Delorey TM et al. (Lymph node)
GO:0034204	lipid translocation	ATP10A/ATP11B/ATP8A1/XKR6/ABCC1/ATP9B/VMP1	Up	C9_CD4_Treg_CD52	Lymph node	GSE171668_LymphNode	Delorey TM et al. (Lymph node)
GO:0097035	regulation of membrane lipid distribution	ATP10A/ATP11B/ATP8A1/XKR6/ABCC1/ATP9B/VMP1	Up	C9_CD4_Treg_CD52	Lymph node	GSE171668_LymphNode	Delorey TM et al. (Lymph node)
GO:0015914	phospholipid transport	PITPNC1/ATP10A/ATP11B/ATP8A1/XKR6/ABCC1/ATP9B/VMP1	Up	C9_CD4_Treg_CD52	Lymph node	GSE171668_LymphNode	Delorey TM et al. (Lymph node)
GO:0015914	phospholipid transport	ANO3/MTTP/ATP8A2/ATP9A/ABCA3/ATP8B1/SCARB1/XKR6/OSBPL10/PITPNC1/XKR4/ABCC1/PITPNM2/ABCB1/ATP9B	Up	C1_ILC_IFITM2	Spleen	GSE171668_Spleen	Delorey TM et al. (Spleen)
GO:0034204	lipid translocation	ANO3/ATP8A2/ATP9A/ABCA3/ATP8B1/XKR6/XKR4/ABCC1/ABCB1/ATP9B	Up	C1_ILC_IFITM2	Spleen	GSE171668_Spleen	Delorey TM et al. (Spleen)
GO:0046834	lipid phosphorylation	DGKH/DGKG/DGKI	Up	C8_RBC_HBA2	Spleen	GSE171668_Spleen	Delorey TM et al. (Spleen)
GO:0045444	fat cell differentiation	PTGS2/SOD2/RGS2/STEAP4/NR4A2/FFAR2/ZFP36L1/ZFP36/OSBPL8/CEBPB/CEBPD	Down	C13_B_Plasma_PRDM1	Blood	GSE174072	Wilk et al. (Blood)
GO:0070542	response to fatty acid	PTGS2/FFAR2/ACSL1/PTAFR	Down	C13_B_Plasma_PRDM1	Blood	GSE174072	Wilk et al. (Blood)
GO:0045600	positive regulation of fat cell differentiation	PTGS2/ZFP36L1/ZFP36/CEBPB	Down	C13_B_Plasma_PRDM1	Blood	GSE174072	Wilk et al. (Blood)
GO:0015911	long-chain fatty acid import across plasma membrane	ACSL1/IRS2	Down	C13_B_Plasma_PRDM1	Blood	GSE174072	Wilk et al. (Blood)
GO:0045923	positive regulation of fatty acid metabolic process	PTGS2/IRS2/CD74	Down	C13_B_Plasma_PRDM1	Blood	GSE174072	Wilk et al. (Blood)
GO:0045598	regulation of fat cell differentiation	PTGS2/SOD2/ZFP36L1/ZFP36/CEBPB	Down	C13_B_Plasma_PRDM1	Blood	GSE174072	Wilk et al. (Blood)
GO:0045444	fat cell differentiation	SOD2/RGS2/PTGS2	Down	C7_iMo_CD14_CD16	Blood	GSE174072	Wilk et al. (Blood)
GO:0050873	brown fat cell differentiation	RGS2/PTGS2	Down	C7_iMo_CD14_CD16	Blood	GSE174072	Wilk et al. (Blood)
GO:0045598	regulation of fat cell differentiation	SOD2/PTGS2	Down	C7_iMo_CD14_CD16	Blood	GSE174072	Wilk et al. (Blood)
GO:2001279	regulation of unsaturated fatty acid biosynthetic process	PTGS2	Down	C6_ncMo_CD16	Blood	GSE174072	Wilk et al. (Blood)
GO:0090336	positive regulation of brown fat cell differentiation	PTGS2	Down	C6_ncMo_CD16	Blood	GSE174072	Wilk et al. (Blood)
GO:0045723	positive regulation of fatty acid biosynthetic process	PTGS2	Down	C6_ncMo_CD16	Blood	GSE174072	Wilk et al. (Blood)
GO:0090335	regulation of brown fat cell differentiation	PTGS2	Down	C6_ncMo_CD16	Blood	GSE174072	Wilk et al. (Blood)
GO:0032368	regulation of lipid transport	THBS1/ITGB3/RETN	Up	C9_tolerogenic_Mo_MPO	Blood	GSE174072	Wilk et al. (Blood)
GO:0032369	negative regulation of lipid transport	THBS1/ITGB3	Up	C9_tolerogenic_Mo_MPO	Blood	GSE174072	Wilk et al. (Blood)
GO:1905952	regulation of lipid localization	THBS1/ITGB3/RETN	Up	C9_tolerogenic_Mo_MPO	Blood	GSE174072	Wilk et al. (Blood)
GO:0045444	fat cell differentiation	PTGS2/SOD2/RGS2/ZFP36L1/NR4A2/ZFP36/STEAP4	Down	C9_tolerogenic_Mo_MPO	Blood	GSE174072	Wilk et al. (Blood)
GO:2001279	regulation of unsaturated fatty acid biosynthetic process	IL1B/PTGS2	Down	C9_tolerogenic_Mo_MPO	Blood	GSE174072	Wilk et al. (Blood)
GO:0045598	regulation of fat cell differentiation	PTGS2/SOD2/ZFP36L1/ZFP36	Down	C9_tolerogenic_Mo_MPO	Blood	GSE174072	Wilk et al. (Blood)
GO:0045600	positive regulation of fat cell differentiation	PTGS2/ZFP36L1/ZFP36	Down	C9_tolerogenic_Mo_MPO	Blood	GSE174072	Wilk et al. (Blood)
GO:0045723	positive regulation of fatty acid biosynthetic process	IL1B/PTGS2	Down	C9_tolerogenic_Mo_MPO	Blood	GSE174072	Wilk et al. (Blood)
GO:0050995	negative regulation of lipid catabolic process	IL1B/SORL1	Down	C9_tolerogenic_Mo_MPO	Blood	GSE174072	Wilk et al. (Blood)
GO:0045444	fat cell differentiation	RGS2/PTGS2/SOD2	Down	C10_MDSC_ARG1	Blood	GSE174072	Wilk et al. (Blood)
GO:0050873	brown fat cell differentiation	RGS2/PTGS2	Down	C10_MDSC_ARG1	Blood	GSE174072	Wilk et al. (Blood)
GO:0045598	regulation of fat cell differentiation	PTGS2/SOD2	Down	C10_MDSC_ARG1	Blood	GSE174072	Wilk et al. (Blood)
GO:2001279	regulation of unsaturated fatty acid biosynthetic process	PTGS2	Down	C10_MDSC_ARG1	Blood	GSE174072	Wilk et al. (Blood)
GO:0090336	positive regulation of brown fat cell differentiation	PTGS2	Down	C10_MDSC_ARG1	Blood	GSE174072	Wilk et al. (Blood)
GO:0032370	positive regulation of lipid transport	SPP1/DBI/DAB2/APOE/NFKBIA/PRELID1	Up	C3_URO_MT1H	Urine	GSE180595	Cheung MD et al. (Urine)
GO:2001140	positive regulation of phospholipid transport	DBI/APOE/PRELID1	Up	C3_URO_MT1H	Urine	GSE180595	Cheung MD et al. (Urine)
GO:2001138	regulation of phospholipid transport	DBI/APOE/PRELID1	Up	C3_URO_MT1H	Urine	GSE180595	Cheung MD et al. (Urine)
GO:1905954	positive regulation of lipid localization	SPP1/DBI/DAB2/APOE/NFKBIA/PRELID1	Up	C3_URO_MT1H	Urine	GSE180595	Cheung MD et al. (Urine)
GO:0032368	regulation of lipid transport	SPP1/DBI/DAB2/APOE/NFKBIA/PRELID1	Up	C3_URO_MT1H	Urine	GSE180595	Cheung MD et al. (Urine)
GO:0140353	lipid export from cell	SPP1	Up	C9_LOH_DEFB1	Urine	GSE180595	Cheung MD et al. (Urine)
GO:2001279	regulation of unsaturated fatty acid biosynthetic process	CD74/IL1B/FABP5	Up	C8_Mac_IFITM2	Urine	GSE180595	Cheung MD et al. (Urine)
GO:0032370	positive regulation of lipid transport	NFKBIA/ACSL1/IL1B/SPP1	Up	C6_Mac_LYZ	Urine	GSE180595	Cheung MD et al. (Urine)
GO:1905954	positive regulation of lipid localization	NFKBIA/ACSL1/IL1B/SPP1	Up	C6_Mac_LYZ	Urine	GSE180595	Cheung MD et al. (Urine)
GO:0032368	regulation of lipid transport	NFKBIA/ACSL1/IL1B/SPP1	Up	C6_Mac_LYZ	Urine	GSE180595	Cheung MD et al. (Urine)
GO:2000193	positive regulation of fatty acid transport	ACSL1/IL1B	Up	C6_Mac_LYZ	Urine	GSE180595	Cheung MD et al. (Urine)
GO:1905952	regulation of lipid localization	NFKBIA/ACSL1/IL1B/SPP1	Up	C6_Mac_LYZ	Urine	GSE180595	Cheung MD et al. (Urine)
GO:2000191	regulation of fatty acid transport	ACSL1/IL1B	Up	C6_Mac_LYZ	Urine	GSE180595	Cheung MD et al. (Urine)
GO:0071398	cellular response to fatty acid	HES1/ZC3H12A	Up	C4_URO_GADD45B	Urine	GSE180595	Cheung MD et al. (Urine)
GO:0010884	positive regulation of lipid storage	LPL/PLIN2/CD36	Up	C7_Macrophage_SLC11A1	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:0015911	long-chain fatty acid import across plasma membrane	THBS1/CD36	Up	C7_Macrophage_SLC11A1	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:0046320	regulation of fatty acid oxidation	PDK4/NR4A3/IRS2/PPARGC1A	Up	C1_Cardiomyocyte_RYR2	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:0046321	positive regulation of fatty acid oxidation	NR4A3/IRS2/PPARGC1A	Up	C1_Cardiomyocyte_RYR2	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:0019217	regulation of fatty acid metabolic process	PDK4/NR4A3/IRS2/PPARGC1A	Up	C1_Cardiomyocyte_RYR2	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:0045923	positive regulation of fatty acid metabolic process	NR4A3/IRS2/PPARGC1A	Up	C1_Cardiomyocyte_RYR2	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:0019395	fatty acid oxidation	PDK4/NR4A3/IRS2/PPARGC1A	Up	C1_Cardiomyocyte_RYR2	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:0034440	lipid oxidation	PDK4/NR4A3/IRS2/PPARGC1A	Up	C1_Cardiomyocyte_RYR2	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:0015911	long-chain fatty acid import across plasma membrane	IRS2/THBS1	Up	C1_Cardiomyocyte_RYR2	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:0044539	long-chain fatty acid import into cell	IRS2/THBS1	Up	C1_Cardiomyocyte_RYR2	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:0140354	lipid import into cell	IRS2/THBS1	Up	C1_Cardiomyocyte_RYR2	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:1902001	fatty acid transmembrane transport	IRS2/THBS1	Up	C1_Cardiomyocyte_RYR2	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:0030258	lipid modification	PDK4/NR4A3/IRS2/PPARGC1A	Up	C1_Cardiomyocyte_RYR2	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:0006869	lipid transport	PLA2G5/ABCA9/ABCA10/ABCA6/LRP1/ABCA8/C1QTNF1/IRS2	Up	C2_Cardiomyocyte_MAML2	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:1905952	regulation of lipid localization	C3/LRP1/ABCA8/C1QTNF1/IRS2	Up	C2_Cardiomyocyte_MAML2	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:1905954	positive regulation of lipid localization	C3/LRP1/ABCA8/C1QTNF1	Up	C2_Cardiomyocyte_MAML2	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:0015909	long-chain fatty acid transport	PLA2G2A/PLA2G5/PLIN2	Up	C4_Fibroblast_KAZN	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:0006631	fatty acid metabolic process	GPAM/ADIPOR2/ACACA/ACSL1/HADHB/ACSS2	Up	C18_Adipocyte_PDE3B	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:0046949	fatty-acyl-CoA biosynthetic process	ACACA/ACSL1	Up	C18_Adipocyte_PDE3B	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:0070542	response to fatty acid	ACSL1/PDK4/TBXAS1/PID1	Up	C11_NK_TCF4	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:0043550	regulation of lipid kinase activity	PIK3R3/FLT1/TEK/PRKD1	Down	C11_NK_TCF4	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:1905954	positive regulation of lipid localization	ABCA8/LRP1/ABCA1/C3/PLIN2/ACACB/ANXA2/ACSL1	Up	C15_B_Memory_TNFRSF13B	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:0006869	lipid transport	PLA2G5/ABCA9/ABCA8/ABCA6/LRP1/THBS1/ABCA1/PLIN2/ABCA10/GULP1/SLCO2B1/PLSCR4/OSBPL1A/ANXA2/VMP1/PSAP/SLCO3A1/ITGAV/ACSL1	Up	C15_B_Memory_TNFRSF13B	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:0071825	protein-lipid complex organization	PLA2G5/ABCA1/PCSK5/PCSK6/SNX9	Up	C15_B_Memory_TNFRSF13B	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:0010883	regulation of lipid storage	ABCA1/C3/PLIN2/ACACB/ITGAV	Up	C15_B_Memory_TNFRSF13B	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:1905952	regulation of lipid localization	ABCA8/LRP1/THBS1/ABCA1/C3/PLIN2/ACACB/ANXA2/ITGAV/ACSL1	Up	C15_B_Memory_TNFRSF13B	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:0015909	long-chain fatty acid transport	PLA2G5/ACSL1/THBS1/PLIN2/EPRS1/IRS2/PLA2G2A	Up	C12_NK_NEGR1	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:0044539	long-chain fatty acid import into cell	ACSL1/THBS1/EPRS1/IRS2	Up	C12_NK_NEGR1	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:0140354	lipid import into cell	ACSL1/THBS1/EPRS1/IRS2	Up	C12_NK_NEGR1	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:0015911	long-chain fatty acid import across plasma membrane	ACSL1/THBS1/IRS2	Up	C12_NK_NEGR1	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:2000191	regulation of fatty acid transport	ACSL1/THBS1/EPRS1/IRS2	Up	C12_NK_NEGR1	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:0015908	fatty acid transport	PLA2G5/ACSL1/THBS1/PLIN2/EPRS1/IRS2/PLA2G2A	Up	C12_NK_NEGR1	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:1902001	fatty acid transmembrane transport	ACSL1/THBS1/IRS2	Up	C12_NK_NEGR1	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:1905952	regulation of lipid localization	LRP1/ACSL1/THBS1/PLIN2/EPRS1/IRS2/ANXA2/C3	Up	C12_NK_NEGR1	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:0006688	glycosphingolipid biosynthetic process	ST6GALNAC3/ST8SIA4/ST8SIA1/ST3GAL3	Down	C12_NK_NEGR1	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:1905954	positive regulation of lipid localization	LRP1/C3/SPP1/LPL/ABCA1/PLIN2	Up	C16_B_Memory_CXCR6	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:1905952	regulation of lipid localization	LRP1/C3/SPP1/THBS1/LPL/ABCA1/PLIN2	Up	C16_B_Memory_CXCR6	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:0010883	regulation of lipid storage	C3/LPL/ABCA1/PLIN2	Up	C16_B_Memory_CXCR6	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:0010884	positive regulation of lipid storage	C3/LPL/PLIN2	Up	C16_B_Memory_CXCR6	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:0006869	lipid transport	LRP1/PLA2G5/SPP1/THBS1/ABCA9/SLCO2B1/SCARB2/ABCA6/ABCA1/PLIN2	Up	C16_B_Memory_CXCR6	Heart	GSE185457	Fukuma N et al. (Right ventricles)
GO:0032368	regulation of lipid transport	TSPO/CES1/RETN/PRELID1/LRP1/THBS1	Up	C1_CD14 Monocytes_LYZ	Blood	GSE186267_Blood	Eddins et al. (Blood)
GO:1905952	regulation of lipid localization	TSPO/CES1/RETN/PRELID1/LRP1/THBS1	Up	C1_CD14 Monocytes_LYZ	Blood	GSE186267_Blood	Eddins et al. (Blood)
GO:0010888	negative regulation of lipid storage	ABCA1/NFKBIA/IL6	Up	C1_Epithelial_AT2_LRRK2	Airway	GSE186267	Eddins et al. (Endotracheal aspirates)
GO:0032370	positive regulation of lipid transport	IL1B/RETN/SPP1/ABCA1/NFKBIA	Up	C1_Epithelial_AT2_LRRK2	Airway	GSE186267	Eddins et al. (Endotracheal aspirates)
GO:0033559	unsaturated fatty acid metabolic process	GSTP1/EPHX1/GSTA1/ALOX15/MGST3/GPX1/AKR1C1/AKR1C2/ANXA1/GPX4/PTGES3/FABP5/CD74	Down	C8_Neutrophil_CXCR2	Airway	GSE186267	Eddins et al. (Endotracheal aspirates)
GO:1905954	positive regulation of lipid localization	IL1B/NFKBIA/RETN/PRELID1/MIF/SPP1/EHD1/PLIN2	Up	C7_Macrophages_MS4A6A	Airway	GSE186267	Eddins et al. (Endotracheal aspirates)
GO:1905952	regulation of lipid localization	IL1B/NFKBIA/TSPO/RETN/PRELID1/MIF/IL6/SPP1/EHD1/PLIN2	Up	C7_Macrophages_MS4A6A	Airway	GSE186267	Eddins et al. (Endotracheal aspirates)
GO:0140353	lipid export from cell	IL1B/TSPO/RETN/MIF/SPP1	Up	C7_Macrophages_MS4A6A	Airway	GSE186267	Eddins et al. (Endotracheal aspirates)
GO:0032370	positive regulation of lipid transport	IL1B/NFKBIA/RETN/PRELID1/MIF/SPP1	Up	C7_Macrophages_MS4A6A	Airway	GSE186267	Eddins et al. (Endotracheal aspirates)
GO:0010883	regulation of lipid storage	NFKBIA/IL6/EHD1/PLIN2	Up	C7_Macrophages_MS4A6A	Airway	GSE186267	Eddins et al. (Endotracheal aspirates)
GO:0140353	lipid export from cell	IL1B/SPP1/RETN/INHBA	Up	C4_Epithelial_Goblet_MUC5B	Airway	GSE186267	Eddins et al. (Endotracheal aspirates)
GO:0070723	response to cholesterol	CCL3/ABCA1/INHBA	Up	C4_Epithelial_Goblet_MUC5B	Airway	GSE186267	Eddins et al. (Endotracheal aspirates)
GO:0045444	fat cell differentiation	ADIRF/GPX1/KLF5/ZFP36L2/HES1/WWTR1/STEAP4/ID4/ADGRF5/CEBPD/NR4A1/ADRB2/ZBTB16/ZFP36L1/WIF1/CCND1/ZFP36	Down	C4_Epithelial_Goblet_MUC5B	Airway	GSE186267	Eddins et al. (Endotracheal aspirates)
GO:0045598	regulation of fat cell differentiation	ADIRF/KLF5/ZFP36L2/HES1/WWTR1/ID4/ZBTB16/ZFP36L1/WIF1/ZFP36	Down	C4_Epithelial_Goblet_MUC5B	Airway	GSE186267	Eddins et al. (Endotracheal aspirates)
GO:0045600	positive regulation of fat cell differentiation	ADIRF/KLF5/ZBTB16/ZFP36L1/WIF1/ZFP36	Down	C4_Epithelial_Goblet_MUC5B	Airway	GSE186267	Eddins et al. (Endotracheal aspirates)
GO:0006641	triglyceride metabolic process	GPX1/LDLR/MFSD2A/C3/CAT/AGPAT2/CAV1	Down	C4_Epithelial_Goblet_MUC5B	Airway	GSE186267	Eddins et al. (Endotracheal aspirates)
GO:0070542	response to fatty acid	LDLR/HES1/ID3/CAT/SCD	Down	C4_Epithelial_Goblet_MUC5B	Airway	GSE186267	Eddins et al. (Endotracheal aspirates)
GO:0045444	fat cell differentiation	CEBPD/ID4/GPX1/HES1/ADIRF/WWTR1/STEAP4/ZBTB16/ADGRF5/ZFP36	Down	C9_NKT_TPT1	Airway	GSE186267	Eddins et al. (Endotracheal aspirates)
GO:0008203	cholesterol metabolic process	DHCR24/SOD1/IDI1/LDLR/CAT/NPC2/CYB5R3/HMGCS1/CEBPA/MSMO1/FDPS	Down	C3_Epithelial_AT1_RTKN2	Airway	GSE186267	Eddins et al. (Endotracheal aspirates)
GO:0006695	cholesterol biosynthetic process	DHCR24/SOD1/IDI1/CYB5R3/HMGCS1/MSMO1/FDPS	Down	C3_Epithelial_AT1_RTKN2	Airway	GSE186267	Eddins et al. (Endotracheal aspirates)
